backend,knot_points,sqp_budget_us,test_iters,tol_index,pcg_exit_tol,linsys_time_us
hip-nvidia,128,5000,1,1,5e-05,1169.0
hip-nvidia,128,5000,1,1,5e-05,1322.95
hip-nvidia,128,5000,1,1,5e-05,1205.04
hip-nvidia,128,5000,1,1,5e-05,1171.42
hip-nvidia,128,5000,1,1,5e-05,1088.68
hip-nvidia,128,5000,1,1,5e-05,1228.4
hip-nvidia,128,5000,1,1,5e-05,1189.55
hip-nvidia,128,5000,1,1,5e-05,452.779
hip-nvidia,128,5000,1,1,5e-05,1093.65
hip-nvidia,128,5000,1,1,5e-05,1176.85
hip-nvidia,128,5000,1,1,5e-05,1138.73
hip-nvidia,128,5000,1,1,5e-05,1165.95
hip-nvidia,128,5000,1,1,5e-05,498.471
hip-nvidia,128,5000,1,1,5e-05,1179.87
hip-nvidia,128,5000,1,1,5e-05,201.822
hip-nvidia,128,5000,1,1,5e-05,1091.83
hip-nvidia,128,5000,1,1,5e-05,1351.54
hip-nvidia,128,5000,1,1,5e-05,997.366
hip-nvidia,128,5000,1,1,5e-05,178.302
hip-nvidia,128,5000,1,1,5e-05,1190.62
hip-nvidia,128,5000,1,1,5e-05,1110.27
hip-nvidia,128,5000,1,1,5e-05,1178.48
hip-nvidia,128,5000,1,1,5e-05,1227.77
hip-nvidia,128,5000,1,1,5e-05,1192.33
hip-nvidia,128,5000,1,1,5e-05,1140.36
hip-nvidia,128,5000,1,1,5e-05,172.615
hip-nvidia,128,5000,1,1,5e-05,1175.02
hip-nvidia,128,5000,1,1,5e-05,1142.73
hip-nvidia,128,5000,1,1,5e-05,303.921
hip-nvidia,128,5000,1,1,5e-05,1082.71
hip-nvidia,128,5000,1,1,5e-05,1158.66
hip-nvidia,128,5000,1,1,5e-05,1154.42
hip-nvidia,128,5000,1,1,5e-05,1123.99
hip-nvidia,128,5000,1,1,5e-05,1234.75
hip-nvidia,128,5000,1,1,5e-05,1134.71
hip-nvidia,128,5000,1,1,5e-05,1145.98
hip-nvidia,128,5000,1,1,5e-05,1225.01
hip-nvidia,128,5000,1,1,5e-05,1199.34
hip-nvidia,128,5000,1,1,5e-05,544.806
hip-nvidia,128,5000,1,1,5e-05,1081.88
hip-nvidia,128,5000,1,1,5e-05,1118.88
hip-nvidia,128,5000,1,1,5e-05,1081.75
hip-nvidia,128,5000,1,1,5e-05,304.594
hip-nvidia,128,5000,1,1,5e-05,857.583
hip-nvidia,128,5000,1,1,5e-05,1303.98
hip-nvidia,128,5000,1,1,5e-05,1089.88
hip-nvidia,128,5000,1,1,5e-05,188.081
hip-nvidia,128,5000,1,1,5e-05,1003.36
hip-nvidia,128,5000,1,1,5e-05,1206.74
hip-nvidia,128,5000,1,1,5e-05,805.128
hip-nvidia,128,5000,1,1,5e-05,247.808
hip-nvidia,128,5000,1,1,5e-05,1141.5
hip-nvidia,128,5000,1,1,5e-05,264.827
hip-nvidia,128,5000,1,1,5e-05,244.617
hip-nvidia,128,5000,1,1,5e-05,564.396
hip-nvidia,128,5000,1,1,5e-05,272.12
hip-nvidia,128,5000,1,1,5e-05,1133.0
hip-nvidia,128,5000,1,1,5e-05,949.838
hip-nvidia,128,5000,1,1,5e-05,1254.81
hip-nvidia,128,5000,1,1,5e-05,468.342
hip-nvidia,128,5000,1,1,5e-05,179.41
hip-nvidia,128,5000,1,1,5e-05,195.277
hip-nvidia,128,5000,1,1,5e-05,1011.39
hip-nvidia,128,5000,1,1,5e-05,1088.61
hip-nvidia,128,5000,1,1,5e-05,346.381
hip-nvidia,128,5000,1,1,5e-05,1090.82
hip-nvidia,128,5000,1,1,5e-05,1018.68
hip-nvidia,128,5000,1,1,5e-05,1235.41
hip-nvidia,128,5000,1,1,5e-05,1419.42
hip-nvidia,128,5000,1,1,5e-05,1296.69
hip-nvidia,128,5000,1,1,5e-05,1319.31
hip-nvidia,128,5000,1,1,5e-05,235.816
hip-nvidia,128,5000,1,1,5e-05,1275.9
hip-nvidia,128,5000,1,1,5e-05,1089.13
hip-nvidia,128,5000,1,1,5e-05,1130.51
hip-nvidia,128,5000,1,1,5e-05,1208.92
hip-nvidia,128,5000,1,1,5e-05,1200.48
hip-nvidia,128,5000,1,1,5e-05,1240.87
hip-nvidia,128,5000,1,1,5e-05,626.229
hip-nvidia,128,5000,1,1,5e-05,1171.73
hip-nvidia,128,5000,1,1,5e-05,1179.54
hip-nvidia,128,5000,1,1,5e-05,1159.44
hip-nvidia,128,5000,1,1,5e-05,1218.26
hip-nvidia,128,5000,1,1,5e-05,1152.25
hip-nvidia,128,5000,1,1,5e-05,554.367
hip-nvidia,128,5000,1,1,5e-05,1165.52
hip-nvidia,128,5000,1,1,5e-05,1081.76
hip-nvidia,128,5000,1,1,5e-05,755.961
hip-nvidia,128,5000,1,1,5e-05,1259.53
hip-nvidia,128,5000,1,1,5e-05,1199.86
hip-nvidia,128,5000,1,1,5e-05,1245.11
hip-nvidia,128,5000,1,1,5e-05,956.817
hip-nvidia,128,5000,1,1,5e-05,1365.23
hip-nvidia,128,5000,1,1,5e-05,1168.35
hip-nvidia,128,5000,1,1,5e-05,716.184
hip-nvidia,128,5000,1,1,5e-05,1328.28
hip-nvidia,128,5000,1,1,5e-05,1221.39
hip-nvidia,128,5000,1,1,5e-05,1160.59
hip-nvidia,128,5000,1,1,5e-05,1138.16
hip-nvidia,128,5000,1,1,5e-05,538.282
hip-nvidia,128,5000,1,1,5e-05,187.766
hip-nvidia,128,5000,1,1,5e-05,323.957
hip-nvidia,128,5000,1,1,5e-05,1256.62
hip-nvidia,128,5000,1,1,5e-05,1215.86
hip-nvidia,128,5000,1,1,5e-05,1182.48
hip-nvidia,128,5000,1,1,5e-05,1249.07
hip-nvidia,128,5000,1,1,5e-05,1151.39
hip-nvidia,128,5000,1,1,5e-05,663.956
hip-nvidia,128,5000,1,1,5e-05,1188.89
hip-nvidia,128,5000,1,1,5e-05,1371.59
hip-nvidia,128,5000,1,1,5e-05,723.206
hip-nvidia,128,5000,1,1,5e-05,1236.3
hip-nvidia,128,5000,1,1,5e-05,1147.54
hip-nvidia,128,5000,1,1,5e-05,595.122
hip-nvidia,128,5000,1,1,5e-05,1282.42
hip-nvidia,128,5000,1,1,5e-05,1255.45
hip-nvidia,128,5000,1,1,5e-05,1330.91
hip-nvidia,128,5000,1,1,5e-05,1155.08
hip-nvidia,128,5000,1,1,5e-05,1120.34
hip-nvidia,128,5000,1,1,5e-05,542.027
hip-nvidia,128,5000,1,1,5e-05,1133.84
hip-nvidia,128,5000,1,1,5e-05,1146.9
hip-nvidia,128,5000,1,1,5e-05,1064.05
hip-nvidia,128,5000,1,1,5e-05,201.735
hip-nvidia,128,5000,1,1,5e-05,1128.07
hip-nvidia,128,5000,1,1,5e-05,1130.73
hip-nvidia,128,5000,1,1,5e-05,1133.8
hip-nvidia,128,5000,1,1,5e-05,580.025
hip-nvidia,128,5000,1,1,5e-05,1198.78
hip-nvidia,128,5000,1,1,5e-05,1151.86
hip-nvidia,128,5000,1,1,5e-05,1171.19
hip-nvidia,128,5000,1,1,5e-05,1856.26
hip-nvidia,128,5000,1,1,5e-05,707.359
hip-nvidia,128,5000,1,1,5e-05,1113.65
hip-nvidia,128,5000,1,1,5e-05,1088.56
hip-nvidia,128,5000,1,1,5e-05,1438.03
hip-nvidia,128,5000,1,1,5e-05,1182.73
hip-nvidia,128,5000,1,1,5e-05,1134.51
hip-nvidia,128,5000,1,1,5e-05,1133.21
hip-nvidia,128,5000,1,1,5e-05,1157.94
hip-nvidia,128,5000,1,1,5e-05,1139.59
hip-nvidia,128,5000,1,1,5e-05,1190.15
hip-nvidia,128,5000,1,1,5e-05,1169.93
hip-nvidia,128,5000,1,1,5e-05,631.906
hip-nvidia,128,5000,1,1,5e-05,1163.39
hip-nvidia,128,5000,1,1,5e-05,1135.24
hip-nvidia,128,5000,1,1,5e-05,1110.79
hip-nvidia,128,5000,1,1,5e-05,1169.91
hip-nvidia,128,5000,1,1,5e-05,1210.24
hip-nvidia,128,5000,1,1,5e-05,1188.91
hip-nvidia,128,5000,1,1,5e-05,1280.89
hip-nvidia,128,5000,1,1,5e-05,241.025
hip-nvidia,128,5000,1,1,5e-05,1199.07
hip-nvidia,128,5000,1,1,5e-05,1198.25
hip-nvidia,128,5000,1,1,5e-05,936.076
hip-nvidia,128,5000,1,1,5e-05,306.407
hip-nvidia,128,5000,1,1,5e-05,1243.37
hip-nvidia,128,5000,1,1,5e-05,1137.77
hip-nvidia,128,5000,1,1,5e-05,1234.9
hip-nvidia,128,5000,1,1,5e-05,385.226
hip-nvidia,128,5000,1,1,5e-05,1251.1
hip-nvidia,128,5000,1,1,5e-05,1286.6
hip-nvidia,128,5000,1,1,5e-05,1187.04
hip-nvidia,128,5000,1,1,5e-05,1316.96
hip-nvidia,128,5000,1,1,5e-05,1231.83
hip-nvidia,128,5000,1,1,5e-05,1298.76
hip-nvidia,128,5000,1,1,5e-05,1268.61
hip-nvidia,128,5000,1,1,5e-05,972.262
hip-nvidia,128,5000,1,1,5e-05,305.886
hip-nvidia,128,5000,1,1,5e-05,1140.22
hip-nvidia,128,5000,1,1,5e-05,1078.94
hip-nvidia,128,5000,1,1,5e-05,978.167
hip-nvidia,128,5000,1,1,5e-05,198.219
hip-nvidia,128,5000,1,1,5e-05,1247.6
hip-nvidia,128,5000,1,1,5e-05,1163.21
hip-nvidia,128,5000,1,1,5e-05,1226.38
hip-nvidia,128,5000,1,1,5e-05,540.355
hip-nvidia,128,5000,1,1,5e-05,1176.74
hip-nvidia,128,5000,1,1,5e-05,1108.57
hip-nvidia,128,5000,1,1,5e-05,634.163
hip-nvidia,128,5000,1,1,5e-05,172.289
hip-nvidia,128,5000,1,1,5e-05,1082.77
hip-nvidia,128,5000,1,1,5e-05,1173.35
hip-nvidia,128,5000,1,1,5e-05,1222.55
hip-nvidia,128,5000,1,1,5e-05,548.148
hip-nvidia,128,5000,1,1,5e-05,1427.75
hip-nvidia,128,5000,1,1,5e-05,1097.59
hip-nvidia,128,5000,1,1,5e-05,433.73
hip-nvidia,128,5000,1,1,5e-05,1150.76
hip-nvidia,128,5000,1,1,5e-05,1089.77
hip-nvidia,128,5000,1,1,5e-05,1084.97
hip-nvidia,128,5000,1,1,5e-05,1172.55
hip-nvidia,128,5000,1,1,5e-05,1192.8
hip-nvidia,128,5000,1,1,5e-05,1228.63
hip-nvidia,128,5000,1,1,5e-05,1182.76
hip-nvidia,128,5000,1,1,5e-05,1192.5
hip-nvidia,128,5000,1,1,5e-05,1243.05
hip-nvidia,128,5000,1,1,5e-05,517.194
hip-nvidia,128,5000,1,1,5e-05,1137.43
hip-nvidia,128,5000,1,1,5e-05,963.102
hip-nvidia,128,5000,1,1,5e-05,1225.53
hip-nvidia,128,5000,1,1,5e-05,1318.01
hip-nvidia,128,5000,1,1,5e-05,1279.53
hip-nvidia,128,5000,1,1,5e-05,1169.16
hip-nvidia,128,5000,1,1,5e-05,536.535
hip-nvidia,128,5000,1,1,5e-05,1156.73
hip-nvidia,128,5000,1,1,5e-05,1167.78
hip-nvidia,128,5000,1,1,5e-05,1187.66
hip-nvidia,128,5000,1,1,5e-05,481.876
hip-nvidia,128,5000,1,1,5e-05,1121.92
hip-nvidia,128,5000,1,1,5e-05,1177.33
hip-nvidia,128,5000,1,1,5e-05,1128.99
hip-nvidia,128,5000,1,1,5e-05,1167.96
hip-nvidia,128,5000,1,1,5e-05,1242.06
hip-nvidia,128,5000,1,1,5e-05,832.458
hip-nvidia,128,5000,1,1,5e-05,284.255
hip-nvidia,128,5000,1,1,5e-05,1146.27
hip-nvidia,128,5000,1,1,5e-05,1139.32
hip-nvidia,128,5000,1,1,5e-05,1152.04
hip-nvidia,128,5000,1,1,5e-05,1044.8
hip-nvidia,128,5000,1,1,5e-05,1179.67
hip-nvidia,128,5000,1,1,5e-05,1161.99
hip-nvidia,128,5000,1,1,5e-05,983.615
hip-nvidia,128,5000,1,1,5e-05,1129.03
hip-nvidia,128,5000,1,1,5e-05,1077.73
hip-nvidia,128,5000,1,1,5e-05,1111.05
hip-nvidia,128,5000,1,1,5e-05,1390.61
hip-nvidia,128,5000,1,1,5e-05,549.841
hip-nvidia,128,5000,1,1,5e-05,1270.99
hip-nvidia,128,5000,1,1,5e-05,593.69
hip-nvidia,128,5000,1,1,5e-05,1129.2
hip-nvidia,128,5000,1,1,5e-05,614.735
hip-nvidia,128,5000,1,1,5e-05,1233.6
hip-nvidia,128,5000,1,1,5e-05,1149.88
hip-nvidia,128,5000,1,1,5e-05,1148.18
hip-nvidia,128,5000,1,1,5e-05,1142.76
hip-nvidia,128,5000,1,1,5e-05,1127.38
hip-nvidia,128,5000,1,1,5e-05,1128.95
hip-nvidia,128,5000,1,1,5e-05,1220.91
hip-nvidia,128,5000,1,1,5e-05,264.523
hip-nvidia,128,5000,1,1,5e-05,1194.35
hip-nvidia,128,5000,1,1,5e-05,1191.38
hip-nvidia,128,5000,1,1,5e-05,1410.2
hip-nvidia,128,5000,1,1,5e-05,1111.43
hip-nvidia,128,5000,1,1,5e-05,1142.63
hip-nvidia,128,5000,1,1,5e-05,1142.45
hip-nvidia,128,5000,1,1,5e-05,1166.27
hip-nvidia,128,5000,1,1,5e-05,1233.81
hip-nvidia,128,5000,1,1,5e-05,1282.42
hip-nvidia,128,5000,1,1,5e-05,1386.82
hip-nvidia,128,5000,1,1,5e-05,1265.2
hip-nvidia,128,5000,1,1,5e-05,1219.82
hip-nvidia,128,5000,1,1,5e-05,1277.06
hip-nvidia,128,5000,1,1,5e-05,1296.0
hip-nvidia,128,5000,1,1,5e-05,1271.94
hip-nvidia,128,5000,1,1,5e-05,1178.69
hip-nvidia,128,5000,1,1,5e-05,1217.04
hip-nvidia,128,5000,1,1,5e-05,1209.16
hip-nvidia,128,5000,1,1,5e-05,1116.85
hip-nvidia,128,5000,1,1,5e-05,1128.36
hip-nvidia,128,5000,1,1,5e-05,1137.52
hip-nvidia,128,5000,1,1,5e-05,1088.3
hip-nvidia,128,5000,1,1,5e-05,441.382
hip-nvidia,128,5000,1,1,5e-05,1189.1
hip-nvidia,128,5000,1,1,5e-05,556.028
hip-nvidia,128,5000,1,1,5e-05,266.238
hip-nvidia,128,5000,1,1,5e-05,1192.22
hip-nvidia,128,5000,1,1,5e-05,1076.88
hip-nvidia,128,5000,1,1,5e-05,1177.17
hip-nvidia,128,5000,1,1,5e-05,1287.56
hip-nvidia,128,5000,1,1,5e-05,1139.41
hip-nvidia,128,5000,1,1,5e-05,1135.27
hip-nvidia,128,5000,1,1,5e-05,1096.6
hip-nvidia,128,5000,1,1,5e-05,1174.99
hip-nvidia,128,5000,1,1,5e-05,331.946
hip-nvidia,128,5000,1,1,5e-05,1105.83
hip-nvidia,128,5000,1,1,5e-05,609.938
hip-nvidia,128,5000,1,1,5e-05,1142.71
hip-nvidia,128,5000,1,1,5e-05,1166.45
hip-nvidia,128,5000,1,1,5e-05,486.175
hip-nvidia,128,5000,1,1,5e-05,1281.4
hip-nvidia,128,5000,1,1,5e-05,662.653
hip-nvidia,128,5000,1,1,5e-05,1131.7
hip-nvidia,128,5000,1,1,5e-05,1205.82
hip-nvidia,128,5000,1,1,5e-05,1202.43
hip-nvidia,128,5000,1,1,5e-05,548.55
hip-nvidia,128,5000,1,1,5e-05,1089.56
hip-nvidia,128,5000,1,1,5e-05,616.634
hip-nvidia,128,5000,1,1,5e-05,1769.34
hip-nvidia,128,5000,1,1,5e-05,1220.4
hip-nvidia,128,5000,1,1,5e-05,1246.66
hip-nvidia,128,5000,1,1,5e-05,1309.15
hip-nvidia,128,5000,1,1,5e-05,1457.33
hip-nvidia,128,5000,1,1,5e-05,657.845
hip-nvidia,128,5000,1,1,5e-05,1194.51
hip-nvidia,128,5000,1,1,5e-05,1219.19
hip-nvidia,128,5000,1,1,5e-05,1218.04
hip-nvidia,128,5000,1,1,5e-05,1234.22
hip-nvidia,128,5000,1,1,5e-05,1171.81
hip-nvidia,128,5000,1,1,5e-05,1152.66
hip-nvidia,128,5000,1,1,5e-05,386.376
hip-nvidia,128,5000,1,1,5e-05,1178.58
hip-nvidia,128,5000,1,1,5e-05,1171.91
hip-nvidia,128,5000,1,1,5e-05,1177.11
hip-nvidia,128,5000,1,1,5e-05,1227.72
hip-nvidia,128,5000,1,1,5e-05,1215.45
hip-nvidia,128,5000,1,1,5e-05,766.283
hip-nvidia,128,5000,1,1,5e-05,272.999
hip-nvidia,128,5000,1,1,5e-05,1232.51
hip-nvidia,128,5000,1,1,5e-05,1189.33
hip-nvidia,128,5000,1,1,5e-05,338.664
hip-nvidia,128,5000,1,1,5e-05,1155.26
hip-nvidia,128,5000,1,1,5e-05,1252.69
hip-nvidia,128,5000,1,1,5e-05,478.794
hip-nvidia,128,5000,1,1,5e-05,1182.98
hip-nvidia,128,5000,1,1,5e-05,1122.77
hip-nvidia,128,5000,1,1,5e-05,1135.26
hip-nvidia,128,5000,1,1,5e-05,1286.99
hip-nvidia,128,5000,1,1,5e-05,582.88
hip-nvidia,128,5000,1,1,5e-05,1093.95
hip-nvidia,128,5000,1,1,5e-05,1213.82
hip-nvidia,128,5000,1,1,5e-05,1091.98
hip-nvidia,128,5000,1,1,5e-05,661.026
hip-nvidia,128,5000,1,1,5e-05,1115.86
hip-nvidia,128,5000,1,1,5e-05,1124.41
hip-nvidia,128,5000,1,1,5e-05,1080.59
hip-nvidia,128,5000,1,1,5e-05,1173.42
hip-nvidia,128,5000,1,1,5e-05,1214.04
hip-nvidia,128,5000,1,1,5e-05,1317.12
hip-nvidia,128,5000,1,1,5e-05,1097.23
hip-nvidia,128,5000,1,1,5e-05,1245.99
hip-nvidia,128,5000,1,1,5e-05,449.489
hip-nvidia,128,5000,1,1,5e-05,1133.26
hip-nvidia,128,5000,1,1,5e-05,1136.76
hip-nvidia,128,5000,1,1,5e-05,1232.35
hip-nvidia,128,5000,1,1,5e-05,1103.07
hip-nvidia,128,5000,1,1,5e-05,1095.81
hip-nvidia,128,5000,1,1,5e-05,1103.87
hip-nvidia,128,5000,1,1,5e-05,325.194
hip-nvidia,128,5000,1,1,5e-05,1139.02
hip-nvidia,128,5000,1,1,5e-05,1158.08
hip-nvidia,128,5000,1,1,5e-05,1163.4
hip-nvidia,128,5000,1,1,5e-05,425.579
hip-nvidia,128,5000,1,1,5e-05,1086.55
hip-nvidia,128,5000,1,1,5e-05,1111.63
hip-nvidia,128,5000,1,1,5e-05,1084.38
hip-nvidia,128,5000,1,1,5e-05,1853.28
hip-nvidia,128,5000,1,1,5e-05,1159.42
hip-nvidia,128,5000,1,1,5e-05,1241.69
hip-nvidia,128,5000,1,1,5e-05,494.695
hip-nvidia,128,5000,1,1,5e-05,1125.87
hip-nvidia,128,5000,1,1,5e-05,1070.19
hip-nvidia,128,5000,1,1,5e-05,1095.22
hip-nvidia,128,5000,1,1,5e-05,1268.38
hip-nvidia,128,5000,1,1,5e-05,1137.73
hip-nvidia,128,5000,1,1,5e-05,1205.78
hip-nvidia,128,5000,1,1,5e-05,1274.31
hip-nvidia,128,5000,1,1,5e-05,544.524
hip-nvidia,128,5000,1,1,5e-05,1093.28
hip-nvidia,128,5000,1,1,5e-05,1104.7
hip-nvidia,128,5000,1,1,5e-05,1123.47
hip-nvidia,128,5000,1,1,5e-05,1239.15
hip-nvidia,128,5000,1,1,5e-05,1131.88
hip-nvidia,128,5000,1,1,5e-05,1022.12
hip-nvidia,128,5000,1,1,5e-05,1083.15
hip-nvidia,128,5000,1,1,5e-05,1300.58
hip-nvidia,128,5000,1,1,5e-05,1128.58
hip-nvidia,128,5000,1,1,5e-05,1208.19
hip-nvidia,128,5000,1,1,5e-05,1160.68
hip-nvidia,128,5000,1,1,5e-05,1169.47
hip-nvidia,128,5000,1,1,5e-05,1198.93
hip-nvidia,128,5000,1,1,5e-05,1243.9
hip-nvidia,128,5000,1,1,5e-05,1200.44
hip-nvidia,128,5000,1,1,5e-05,1256.53
hip-nvidia,128,5000,1,1,5e-05,1234.43
hip-nvidia,128,5000,1,1,5e-05,1268.04
hip-nvidia,128,5000,1,1,5e-05,1223.87
hip-nvidia,128,5000,1,1,5e-05,333.226
hip-nvidia,128,5000,1,1,5e-05,1217.49
hip-nvidia,128,5000,1,1,5e-05,1284.24
hip-nvidia,128,5000,1,1,5e-05,1038.35
hip-nvidia,128,5000,1,1,5e-05,1303.18
hip-nvidia,128,5000,1,1,5e-05,1192.96
hip-nvidia,128,5000,1,1,5e-05,546.021
hip-nvidia,128,5000,1,1,5e-05,1399.08
hip-nvidia,128,5000,1,1,5e-05,1122.52
hip-nvidia,128,5000,1,1,5e-05,871.639
hip-nvidia,128,5000,1,1,5e-05,1215.2
hip-nvidia,128,5000,1,1,5e-05,486.532
hip-nvidia,128,5000,1,1,5e-05,1161.08
hip-nvidia,128,5000,1,1,5e-05,548.572
hip-nvidia,128,5000,1,1,5e-05,1104.18
hip-nvidia,128,5000,1,1,5e-05,1094.67
hip-nvidia,128,5000,1,1,5e-05,1168.72
hip-nvidia,128,5000,1,1,5e-05,549.245
hip-nvidia,128,5000,1,1,5e-05,1125.17
hip-nvidia,128,5000,1,1,5e-05,1138.37
hip-nvidia,128,5000,1,1,5e-05,1168.35
hip-nvidia,128,5000,1,1,5e-05,1019.99
hip-nvidia,128,5000,1,1,5e-05,1793.81
hip-nvidia,128,5000,1,1,5e-05,1163.76
hip-nvidia,128,5000,1,1,5e-05,589.392
hip-nvidia,128,5000,1,1,5e-05,1182.72
hip-nvidia,128,5000,1,1,5e-05,1168.51
hip-nvidia,128,5000,1,1,5e-05,1149.78
hip-nvidia,128,5000,1,1,5e-05,1078.02
hip-nvidia,128,5000,1,1,5e-05,1184.36
hip-nvidia,128,5000,1,1,5e-05,1149.3
hip-nvidia,128,5000,1,1,5e-05,1127.36
hip-nvidia,128,5000,1,1,5e-05,534.918
hip-nvidia,128,5000,1,1,5e-05,1201.19
hip-nvidia,128,5000,1,1,5e-05,1181.49
hip-nvidia,128,5000,1,1,5e-05,1137.23
hip-nvidia,128,5000,1,1,5e-05,1260.2
hip-nvidia,128,5000,1,1,5e-05,1338.21
hip-nvidia,128,5000,1,1,5e-05,659.723
hip-nvidia,128,5000,1,1,5e-05,1130.69
hip-nvidia,128,5000,1,1,5e-05,1122.79
hip-nvidia,128,5000,1,1,5e-05,1129.06
hip-nvidia,128,5000,1,1,5e-05,1138.0
hip-nvidia,128,5000,1,1,5e-05,1067.25
hip-nvidia,128,5000,1,1,5e-05,1152.52
hip-nvidia,128,5000,1,1,5e-05,1104.54
hip-nvidia,128,5000,1,1,5e-05,332.879
hip-nvidia,128,5000,1,1,5e-05,1166.35
hip-nvidia,128,5000,1,1,5e-05,712.537
hip-nvidia,128,5000,1,1,5e-05,1187.12
hip-nvidia,128,5000,1,1,5e-05,1101.29
hip-nvidia,128,5000,1,1,5e-05,1112.99
hip-nvidia,128,5000,1,1,5e-05,1198.46
hip-nvidia,128,5000,1,1,5e-05,589.978
hip-nvidia,128,5000,1,1,5e-05,1245.28
hip-nvidia,128,5000,1,1,5e-05,1151.13
hip-nvidia,128,5000,1,1,5e-05,638.124
hip-nvidia,128,5000,1,1,5e-05,1087.85
hip-nvidia,128,5000,1,1,5e-05,1162.22
hip-nvidia,128,5000,1,1,5e-05,1185.0
hip-nvidia,128,5000,1,1,5e-05,671.737
hip-nvidia,128,5000,1,1,5e-05,1229.1
hip-nvidia,128,5000,1,1,5e-05,1263.15
hip-nvidia,128,5000,1,1,5e-05,768.91
hip-nvidia,128,5000,1,1,5e-05,1336.36
hip-nvidia,128,5000,1,1,5e-05,1129.26
hip-nvidia,128,5000,1,1,5e-05,486.055
hip-nvidia,128,5000,1,1,5e-05,1093.89
hip-nvidia,128,5000,1,1,5e-05,1154.72
hip-nvidia,128,5000,1,1,5e-05,1139.0
hip-nvidia,128,5000,1,1,5e-05,673.627
hip-nvidia,128,5000,1,1,5e-05,1247.52
hip-nvidia,128,5000,1,1,5e-05,1309.85
hip-nvidia,128,5000,1,1,5e-05,1232.06
hip-nvidia,128,5000,1,1,5e-05,1359.62
hip-nvidia,128,5000,1,1,5e-05,1149.19
hip-nvidia,128,5000,1,1,5e-05,221.619
hip-nvidia,128,5000,1,1,5e-05,1260.57
hip-nvidia,128,5000,1,1,5e-05,1120.42
hip-nvidia,128,5000,1,1,5e-05,705.525
hip-nvidia,128,5000,1,1,5e-05,1141.87
hip-nvidia,128,5000,1,1,5e-05,1145.58
hip-nvidia,128,5000,1,1,5e-05,1122.15
hip-nvidia,128,5000,1,1,5e-05,1139.59
hip-nvidia,128,5000,1,1,5e-05,544.577
hip-nvidia,128,5000,1,1,5e-05,876.772
hip-nvidia,128,5000,1,1,5e-05,1266.43
hip-nvidia,128,5000,1,1,5e-05,1267.84
hip-nvidia,128,5000,1,1,5e-05,1088.48
hip-nvidia,128,5000,1,1,5e-05,1097.73
hip-nvidia,128,5000,1,1,5e-05,542.363
hip-nvidia,128,5000,1,1,5e-05,929.705
hip-nvidia,128,5000,1,1,5e-05,174.96
hip-nvidia,128,5000,1,1,5e-05,1329.33
hip-nvidia,128,5000,1,1,5e-05,1195.99
hip-nvidia,128,5000,1,1,5e-05,1085.58
hip-nvidia,128,5000,1,1,5e-05,1008.67
hip-nvidia,128,5000,1,1,5e-05,1088.35
hip-nvidia,128,5000,1,1,5e-05,1127.89
hip-nvidia,128,5000,1,1,5e-05,1084.93
hip-nvidia,128,5000,1,1,5e-05,1126.3
hip-nvidia,128,5000,1,1,5e-05,1187.47
hip-nvidia,128,5000,1,1,5e-05,547.541
hip-nvidia,128,5000,1,1,5e-05,1126.04
hip-nvidia,128,5000,1,1,5e-05,1141.88
hip-nvidia,128,5000,1,1,5e-05,674.929
hip-nvidia,128,5000,1,1,5e-05,317.824
hip-nvidia,128,5000,1,1,5e-05,1308.17
hip-nvidia,128,5000,1,1,5e-05,1112.11
hip-nvidia,128,5000,1,1,5e-05,1186.48
hip-nvidia,128,5000,1,1,5e-05,747.062
hip-nvidia,128,5000,1,1,5e-05,1151.13
hip-nvidia,128,5000,1,1,5e-05,1019.57
hip-nvidia,128,5000,1,1,5e-05,1243.67
hip-nvidia,128,5000,1,1,5e-05,358.743
hip-nvidia,128,5000,1,1,5e-05,1079.79
hip-nvidia,128,5000,1,1,5e-05,251.737
hip-nvidia,128,5000,1,1,5e-05,987.457
hip-nvidia,128,5000,1,1,5e-05,1031.53
hip-nvidia,128,5000,1,1,5e-05,976.452
hip-nvidia,128,5000,1,1,5e-05,174.396
hip-nvidia,128,5000,1,1,5e-05,172.919
hip-nvidia,128,5000,1,1,5e-05,418.839
hip-nvidia,128,5000,1,1,5e-05,583.086
hip-nvidia,128,5000,1,1,5e-05,280.12
hip-nvidia,128,5000,1,1,5e-05,527.125
hip-nvidia,128,5000,1,1,5e-05,460.397
hip-nvidia,128,5000,1,1,5e-05,545.815
hip-nvidia,128,5000,1,1,5e-05,632.372
hip-nvidia,128,5000,1,1,5e-05,285.145
hip-nvidia,128,5000,1,1,5e-05,188.255
hip-nvidia,128,5000,1,1,5e-05,380.092
hip-nvidia,128,5000,1,1,5e-05,347.759
hip-nvidia,128,5000,1,1,5e-05,293.187
hip-nvidia,128,5000,1,1,5e-05,317.771
hip-nvidia,128,5000,1,1,5e-05,290.116
hip-nvidia,128,5000,1,1,5e-05,567.186
hip-nvidia,128,5000,1,1,5e-05,173.874
hip-nvidia,128,5000,1,1,5e-05,180.278
hip-nvidia,128,5000,1,1,5e-05,378.735
hip-nvidia,128,5000,1,1,5e-05,338.816
hip-nvidia,128,5000,1,1,5e-05,271.263
hip-nvidia,128,5000,1,1,5e-05,507.068
hip-nvidia,128,5000,1,1,5e-05,566.067
hip-nvidia,128,5000,1,1,5e-05,1755.26
