backend,knot_points,sqp_budget_us,test_iters,solver,label,tol_index,pcg_exit_tol,linsys_time_us
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,982.008
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,984.148
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,985.298
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,984.208
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,983.017
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,984.218
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,983.178
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,983.227
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,982.258
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,984.028
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,983.008
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,983.278
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,984.298
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,984.368
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,982.148
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,600.349
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,108.43
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,796.408
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,772.128
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,403.589
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,984.198
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,525.459
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,456.779
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,58.56
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,785.848
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,984.168
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,982.098
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,984.438
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,24.64
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,685.239
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,305.099
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,23.68
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,121.99
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,982.578
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,984.237
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,982.047
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,857.978
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,686.208
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,984.457
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,554.069
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,983.318
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,983.297
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,984.058
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,984.288
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,985.248
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,984.367
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,983.048
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,983.128
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,983.187
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,984.318
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,982.158
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,985.007
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,984.128
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,982.128
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,985.027
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,982.588
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,983.208
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,984.537
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,985.158
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,984.128
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,982.448
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,982.177
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,982.918
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,982.188
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,982.218
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,982.418
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,984.448
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,982.847
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,982.058
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,985.328
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,982.208
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,983.458
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,984.098
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,984.228
hip-nvidia,128,5000,1,GBD-PCG,GBD-PCG eps=0.0001,2,0.0001,983.207
